,Date,Portfolio_Value,Capital,Position_Value,Shares,Peak,Drawdown
242,2023-09-28,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
243,2023-09-29,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
244,2023-10-03,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
245,2023-10-04,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
246,2023-10-05,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
247,2023-10-06,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
248,2023-10-09,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
249,2023-10-10,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
250,2023-10-11,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
251,2023-10-12,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
252,2023-10-13,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
253,2023-10-16,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
254,2023-10-17,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
255,2023-10-18,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
256,2023-10-19,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
257,2023-10-20,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
258,2023-10-24,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
259,2023-10-25,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
260,2023-10-26,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
261,2023-10-27,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
262,2023-10-30,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
263,2023-10-31,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
264,2023-11-01,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
265,2023-11-02,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
266,2023-11-03,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
267,2023-11-06,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
268,2023-11-07,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
269,2023-11-08,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
270,2023-11-09,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
271,2023-11-10,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
272,2023-11-13,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
273,2023-11-14,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
274,2023-11-15,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
275,2023-11-16,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
276,2023-11-17,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
277,2023-11-20,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
278,2023-11-21,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
279,2023-11-22,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
280,2023-11-23,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
281,2023-11-24,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
282,2023-11-27,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
283,2023-11-28,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
284,2023-11-29,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
285,2023-11-30,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
286,2023-12-01,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
287,2023-12-04,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
288,2023-12-05,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
289,2023-12-06,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
290,2023-12-07,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
291,2023-12-08,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
292,2023-12-11,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
293,2023-12-12,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
294,2023-12-13,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
295,2023-12-14,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
296,2023-12-15,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
297,2023-12-18,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
298,2023-12-19,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
299,2023-12-20,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
300,2023-12-21,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
301,2023-12-22,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
302,2023-12-27,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
