Next Price,Date,index,Random Forest,Fold,Close,20-SMA Change
112.7,2024-05-28 00:00:00,1619,121.566,1,119,8.40394e-05
108.9,2024-05-29 00:00:00,1620,111.706,1,112.7,-0.0533787
105.1,2024-05-30 00:00:00,1621,105.213,1,108.9,-0.0850661
109,2024-05-31 00:00:00,1622,105.622,1,105.1,-0.111768
113.5,2024-06-03 00:00:00,1623,105.54,1,109,-0.0746243
112.6,2024-06-04 00:00:00,1624,111.706,1,113.5,-0.0336313
112.7,2024-06-05 00:00:00,1625,111.706,1,112.6,-0.0401091
110.4,2024-06-06 00:00:00,1626,111.706,1,112.7,-0.0389289
115.3,2024-06-07 00:00:00,1627,105.54,1,110.4,-0.0555223
112.6,2024-06-11 00:00:00,1628,111.706,1,115.3,-0.0122082
116.7,2024-06-12 00:00:00,1629,111.706,1,112.6,-0.0313145
114.7,2024-06-13 00:00:00,1630,120.239,1,116.7,0.00620795
116.8,2024-06-14 00:00:00,1631,111.706,1,114.7,-0.00636724
115,2024-06-17 00:00:00,1632,121.566,1,116.8,0.0154315
121.4,2024-06-18 00:00:00,1633,111.706,1,115,0.00370936
119.9,2024-06-19 00:00:00,1634,122.236,1,121.4,0.059568
116.2,2024-06-20 00:00:00,1635,122.061,1,119.9,0.0467959
115.4,2024-06-21 00:00:00,1636,120.239,1,116.2,0.0159563
116.8,2024-06-24 00:00:00,1637,111.706,1,115.4,0.00935889
117,2024-06-25 00:00:00,1638,121.566,1,116.8,0.0224537
113.7,2024-06-26 00:00:00,1639,121.566,1,117,0.0251019
111.1,2024-06-27 00:00:00,1640,111.706,1,113.7,-0.00424752
112.2,2024-06-28 00:00:00,1641,105.54,1,111.1,-0.027954
117.1,2024-07-02 00:00:00,1642,111.706,1,112.2,-0.0213694
119.7,2024-07-03 00:00:00,1643,121.566,1,117.1,0.0177741
119.1,2024-07-04 00:00:00,1644,121.566,1,119.7,0.0375764
117,2024-07-05 00:00:00,1645,121.566,1,119.1,0.0294753
114.7,2024-07-08 00:00:00,1646,121.566,1,117,0.0094474
114.9,2024-07-09 00:00:00,1647,111.706,1,114.7,-0.0122287
116.1,2024-07-10 00:00:00,1648,111.706,1,114.9,-0.0103359
121.8,2024-07-11 00:00:00,1649,116.814,1,116.1,-0.00150506
119.1,2024-07-12 00:00:00,1650,122.677,1,121.8,0.0452244
117.5,2024-07-15 00:00:00,1651,121.566,1,119.1,0.0201285
119.1,2024-07-16 00:00:00,1652,121.566,1,117.5,0.00612237
119.4,2024-07-17 00:00:00,1653,121.566,1,119.1,0.0180357
117.5,2024-07-18 00:00:00,1654,121.566,1,119.4,0.0214732
121.3,2024-07-19 00:00:00,1655,121.566,1,117.5,0.00625161
118.1,2024-07-22 00:00:00,1656,121.566,1,121.3,0.0365307
113.3,2024-07-23 00:00:00,1657,121.566,1,118.1,0.00802321
107.1,2024-07-24 00:00:00,1658,111.706,1,113.3,-0.0314997
107.6,2024-07-25 00:00:00,1659,105.724,1,107.1,-0.0806078
108.4,2024-07-26 00:00:00,1660,106.117,1,107.6,-0.0738908
106.4,2024-07-29 00:00:00,1661,105.495,1,108.4,-0.0659198
109.3,2024-07-30 00:00:00,1662,105.724,1,106.4,-0.0808569
109.2,2024-07-31 00:00:00,1663,105.54,1,109.3,-0.0526133
104,2024-08-01 00:00:00,1664,105.54,1,109.2,-0.0491532
106.8,2024-08-02 00:00:00,1665,102.572,1,104,-0.088439
105.6,2024-08-05 00:00:00,1666,105.724,1,106.8,-0.0596936
106,2024-08-06 00:00:00,1667,113.172,1,105.6,-0.0665194
104.6,2024-08-07 00:00:00,1668,112.971,1,106,-0.0592829
106.2,2024-08-08 00:00:00,1669,105.622,1,104.6,-0.0669462
104,2024-08-09 00:00:00,1670,112.971,1,106.2,-0.0460364
103.4,2024-08-12 00:00:00,1671,102.572,1,104,-0.0594194
102.1,2024-08-13 00:00:00,1672,100.242,1,103.4,-0.0588449
102.4,2024-08-14 00:00:00,1673,99.7056,1,102.1,-0.0634317
107.7,2024-08-15 00:00:00,1674,100.506,1,102.4,-0.0532982
108.7,2024-08-16 00:00:00,1675,106.117,1,107.7,0.000232152
108.1,2024-08-19 00:00:00,1676,105.838,1,108.7,0.0154608
107.7,2024-08-20 00:00:00,1677,106.742,1,108.1,0.0145948
109,2024-08-21 00:00:00,1678,106.742,1,107.7,0.013504
107.5,2024-08-22 00:00:00,1679,107.137,1,109,0.0248214
109,2024-08-23 00:00:00,1680,106.117,1,107.5,0.0107658
106.2,2024-08-26 00:00:00,1681,107.137,1,109,0.0245805
102.8,2024-08-27 00:00:00,1682,112.971,1,106.2,-0.00164514
115.7,2024-08-28 00:00:00,1683,100.875,1,102.8,-0.0306459
118.2,2024-08-29 00:00:00,1684,119.332,1,115.7,0.0876616
116.3,2024-08-30 00:00:00,1685,122.165,1,118.2,0.103796
118.9,2024-09-02 00:00:00,1686,120.045,1,116.3,0.081257
119.2,2024-09-03 00:00:00,1687,122.165,1,118.9,0.0986371
119.3,2024-09-04 00:00:00,1688,122.165,1,119.2,0.094733
118.6,2024-09-05 00:00:00,1689,122.575,1,119.3,0.0883051
118.9,2024-09-09 00:00:00,1690,120.886,1,118.6,0.0758345
119.4,2024-09-10 00:00:00,1691,120.886,1,118.9,0.071316
122.3,2024-09-11 00:00:00,1692,122.236,1,119.4,0.0681219
123,2024-09-12 00:00:00,1693,122.852,1,122.3,0.0842679
126.5,2024-09-13 00:00:00,1694,127.827,1,123,0.0806062
128.6,2024-09-16 00:00:00,1695,131.262,1,126.5,0.102252
133.8,2024-09-17 00:00:00,1696,132.052,1,128.6,0.110919
135.9,2024-09-19 00:00:00,1697,136.898,1,133.8,0.14315
132.8,2024-09-20 00:00:00,1698,127.824,1,135.9,0.147271
139.8,2024-09-23 00:00:00,1699,135.914,1,132.8,0.10995
141.3,2024-09-24 00:00:00,1700,147.74,1,139.8,0.152895
152.2,2024-09-25 00:00:00,1701,148.328,1,141.3,0.149949
164.6,2024-09-26 00:00:00,1702,154.26,1,152.2,0.215898
172,2024-09-27 00:00:00,1703,161.452,1,164.6,0.283281
197.2,2024-09-30 00:00:00,1704,172.935,1,172,0.312176
205,2024-10-02 00:00:00,1705,199.392,1,197.2,0.460416
213.4,2024-10-03 00:00:00,1706,200.752,1,205,0.469903
213.2,2024-10-04 00:00:00,1707,214.167,1,213.4,0.479992
180.2,2024-10-07 00:00:00,1708,214.167,1,213.2,0.43193
184.4,2024-10-08 00:00:00,1709,186.031,1,180.2,0.186033
193.7,2024-10-09 00:00:00,1710,184.545,1,184.4,0.187953
183.6,2024-10-10 00:00:00,1711,199.392,1,193.7,0.218507
170.8,2024-10-14 00:00:00,1712,183.571,1,183.6,0.13211
173.2,2024-10-15 00:00:00,1713,171.863,1,170.8,0.0376671
170.2,2024-10-16 00:00:00,1714,171.414,1,173.2,0.036443
185.4,2024-10-17 00:00:00,1715,167.283,1,170.2,0.00534568
181.2,2024-10-18 00:00:00,1716,193.554,1,185.4,0.0770616
184.8,2024-10-21 00:00:00,1717,181.844,1,181.2,0.0383657
194.9,2024-10-22 00:00:00,1718,190.727,1,184.8,0.0443628
187,2024-10-23 00:00:00,1719,191.058,1,194.9,0.082447
184.9,2024-10-24 00:00:00,1720,187.144,1,187,0.025135
185.2,2024-10-25 00:00:00,1721,189.549,1,184.9,0.00165224
189.3,2024-10-28 00:00:00,1722,187.971,1,185.2,-0.0056109
184.7,2024-10-29 00:00:00,1723,195.522,1,189.3,0.00970773
182.5,2024-10-30 00:00:00,1724,186.162,1,184.7,-0.0181538
187.6,2024-10-31 00:00:00,1725,176.263,1,182.5,-0.0260433
187.7,2024-11-01 00:00:00,1726,187.561,1,187.6,0.00584423
193.8,2024-11-04 00:00:00,1727,186.696,1,187.7,0.0133621
189.3,2024-11-05 00:00:00,1728,195.382,1,193.8,0.0518032
199.9,2024-11-06 00:00:00,1729,194.02,1,189.3,0.0248498
191.8,2024-11-07 00:00:00,1730,204.017,1,199.9,0.0777152
185.6,2024-11-08 00:00:00,1731,193.08,1,191.8,0.0345758
175.7,2024-11-11 00:00:00,1732,189.549,1,185.6,0.00059306
175.4,2024-11-12 00:00:00,1733,175.534,1,175.7,-0.0540286
169.3,2024-11-13 00:00:00,1734,176.165,1,175.4,-0.0562028
169.6,2024-11-14 00:00:00,1735,172.011,1,169.3,-0.0888051
169,2024-11-15 00:00:00,1736,172.011,1,169.6,-0.0832928
171.9,2024-11-18 00:00:00,1737,169.66,1,169,-0.0835141
174.8,2024-11-19 00:00:00,1738,173.922,1,171.9,-0.0645153
172.7,2024-11-20 00:00:00,1739,173.986,1,174.8,-0.043502
167.1,2024-11-21 00:00:00,1740,169.753,1,172.7,-0.0512814
162,2024-11-22 00:00:00,1741,168.914,1,167.1,-0.0775345
164.3,2024-11-25 00:00:00,1742,167.582,1,162,-0.099925
176.2,2024-11-26 00:00:00,1743,171.84,1,164.3,-0.080762
172.2,2024-11-27 00:00:00,1744,172.55,1,176.2,-0.0118333
168.7,2024-11-28 00:00:00,1745,171.329,1,172.2,-0.0314688
167.4,2024-11-29 00:00:00,1746,167.461,1,168.7,-0.0460843
165.5,2024-12-02 00:00:00,1747,168.33,1,167.4,-0.0479711
165.2,2024-12-03 00:00:00,1748,166.811,1,165.5,-0.0511409
159.2,2024-12-04 00:00:00,1749,165.722,1,165.2,-0.046272
162.4,2024-12-05 00:00:00,1750,162.294,1,159.2,-0.0699848
171.7,2024-12-06 00:00:00,1751,169.075,1,162.4,-0.0430735
171.8,2024-12-09 00:00:00,1752,174.023,1,171.7,0.0158862
167,2024-12-10 00:00:00,1753,174.023,1,171.8,0.017652
168.9,2024-12-11 00:00:00,1754,164.041,1,167,-0.00831354
162.6,2024-12-12 00:00:00,1755,165.83,1,168.9,0.00308822
159.6,2024-12-13 00:00:00,1756,171.058,1,162.6,-0.0323156
158.6,2024-12-16 00:00:00,1757,158.38,1,159.6,-0.0475053
160.1,2024-12-17 00:00:00,1758,159,1,158.6,-0.0497019
158.4,2024-12-18 00:00:00,1759,160.268,1,160.1,-0.0364708
158.6,2024-12-19 00:00:00,1760,159,1,158.4,-0.0425822
155.6,2024-12-20 00:00:00,1761,162.345,1,158.6,-0.0389043
155.2,2024-12-23 00:00:00,1762,147.149,1,155.6,-0.0552519
154.7,2024-12-24 00:00:00,1763,147.239,1,155.2,-0.0550702
152.8,2024-12-27 00:00:00,1764,147.239,1,154.7,-0.0519091
152.5,2024-12-30 00:00:00,1765,147.239,1,152.8,-0.0579531
150.6,2024-12-31 00:00:00,1766,147.869,1,152.5,-0.055084
153.7,2025-01-02 00:00:00,1767,148.336,1,150.6,-0.0619744
150.7,2025-01-03 00:00:00,1768,151.112,1,153.7,-0.0391348
148.7,2025-01-06 00:00:00,1769,147.169,1,150.7,-0.0536
146.7,2025-01-07 00:00:00,1770,151.121,1,148.7,-0.063071
144.4,2025-01-08 00:00:00,1771,147.153,1,146.7,-0.0710781
140.1,2025-01-09 00:00:00,1772,141.54,1,144.4,-0.0776699
137.4,2025-01-10 00:00:00,1773,147.468,1,140.1,-0.0959832
144.3,2025-01-13 00:00:00,1774,140.725,1,137.4,-0.104857
144.5,2025-01-14 00:00:00,1775,138.33,1,144.3,-0.0523101
147.6,2025-01-15 00:00:00,1776,139.608,1,144.5,-0.0453224
147.8,2025-01-16 00:00:00,1777,165.542,1,147.6,-0.0209604
155.5,2025-01-17 00:00:00,1778,158.724,1,147.8,-0.0161097
158.5,2025-01-20 00:00:00,1779,155.054,1,155.5,0.0367358
152.5,2025-01-21 00:00:00,1780,162.607,1,158.5,0.0567019
151.1,2025-01-22 00:00:00,1781,156.806,1,152.5,0.0187721
150,2025-01-23 00:00:00,1782,159.091,1,151.1,0.0109391
149.7,2025-01-24 00:00:00,1783,158.249,1,150,0.00532824
148.6,2025-01-27 00:00:00,1784,158.249,1,149.7,0.00500149
142.3,2025-01-28 00:00:00,1785,160.355,1,148.6,-0.000974785
150.8,2025-02-03 00:00:00,1786,137.781,1,142.3,-0.0400378
150.9,2025-02-04 00:00:00,1787,159.091,1,150.8,0.017235
150.1,2025-02-05 00:00:00,1788,159.091,1,150.9,0.0188717
154.1,2025-02-06 00:00:00,1789,158.249,1,150.1,0.0136755
162.7,2025-02-07 00:00:00,1790,154.335,1,154.1,0.0387947
161.8,2025-02-10 00:00:00,1791,173.368,1,162.7,0.0908847
155.2,2025-02-11 00:00:00,1792,168.069,1,161.8,0.0785588
159.7,2025-02-12 00:00:00,1793,153.759,1,155.2,0.0293825
169.9,2025-02-13 00:00:00,1794,159.55,1,159.7,0.0514534
168.9,2025-02-14 00:00:00,1795,171.325,1,169.9,0.109261
172.9,2025-02-17 00:00:00,1796,169.132,1,168.9,0.0940182
167.7,2025-02-18 00:00:00,1797,168.467,1,172.9,0.110826
156.9,2025-02-19 00:00:00,1798,163.782,1,167.7,0.0705736
162.9,2025-02-20 00:00:00,1799,155.763,1,156.9,0.00118045
166.5,2025-02-21 00:00:00,1800,173.153,1,162.9,0.0380093
158.6,2025-02-24 00:00:00,1801,165.374,1,166.5,0.0562375
174.2,2025-02-25 00:00:00,1802,160.134,1,158.6,0.00373398
172.8,2025-02-26 00:00:00,1803,170.197,1,174.2,0.0940836
162,2025-02-27 00:00:00,1804,167.983,1,172.8,0.0774747
162.6,2025-02-28 00:00:00,1805,169.075,1,162,0.00593003
161.2,2025-03-03 00:00:00,1806,171.058,1,162.6,0.00333214
171.5,2025-03-04 00:00:00,1807,156.659,1,161.2,-0.00848814
180.3,2025-03-05 00:00:00,1808,107.183,1,171.5,0.0482244
183.5,2025-03-06 00:00:00,1809,186.031,1,180.3,0.0919332
174.9,2025-03-07 00:00:00,1810,183.571,1,183.5,0.101507
171.6,2025-03-10 00:00:00,1811,174.213,1,174.9,0.0460526
168.3,2025-03-11 00:00:00,1812,156.115,1,171.6,0.0233169
164.5,2025-03-12 00:00:00,1813,165.797,1,168.3,-0.000267284
173.4,2025-03-13 00:00:00,1814,163.639,1,164.5,-0.0242311
175.1,2025-03-14 00:00:00,1815,172.937,1,173.4,0.0274946
177.3,2025-03-17 00:00:00,1816,178.212,1,175.1,0.0356657
175.9,2025-03-18 00:00:00,1817,181.083,1,177.3,0.0473153
168.1,2025-03-19 00:00:00,1818,175.966,1,175.9,0.036535
167.6,2025-03-20 00:00:00,1819,163.925,1,168.1,-0.0126864
165.7,2025-03-21 00:00:00,1820,164.935,1,167.6,-0.0169799
158.5,2025-03-24 00:00:00,1821,162.772,1,165.7,-0.0278959
159.9,2025-03-25 00:00:00,1822,162.294,1,158.5,-0.0701085
162.8,2025-03-26 00:00:00,1823,157.627,1,159.9,-0.0579433
160.1,2025-03-27 00:00:00,1824,173.343,1,162.8,-0.038024
155.8,2025-03-28 00:00:00,1825,157.627,1,160.1,-0.0534468
157.9,2025-03-31 00:00:00,1826,152.883,1,155.8,-0.0770142
157.8,2025-04-01 00:00:00,1827,155.017,1,157.9,-0.0636582
157.9,2025-04-02 00:00:00,1828,150.723,1,157.8,-0.0604346
134.3,2025-04-03 00:00:00,1829,153.511,1,157.9,-0.0535276
140.6,2025-04-07 00:00:00,1830,139.304,1,134.3,-0.182941
146.4,2025-04-08 00:00:00,1831,150.02,1,140.6,-0.135594
145.4,2025-04-09 00:00:00,1832,148.823,1,146.4,-0.0929087
143.5,2025-04-10 00:00:00,1833,146.009,1,145.4,-0.0926677
145.9,2025-04-11 00:00:00,1834,143.675,1,143.5,-0.0986181
146.8,2025-04-14 00:00:00,1835,147.476,1,145.9,-0.0755584
134.9,2025-04-15 00:00:00,1836,146.386,1,146.8,-0.0614411
136.5,2025-04-16 00:00:00,1837,139.304,1,134.9,-0.125672
130.2,2025-04-17 00:00:00,1838,135.34,1,136.5,-0.10386
133.9,2025-04-22 00:00:00,1839,132.052,1,130.2,-0.134452
127,2025-04-23 00:00:00,1840,136.898,1,133.9,-0.0997714
127.6,2025-04-24 00:00:00,1841,132.567,1,127,-0.134907
128.4,2025-04-25 00:00:00,1842,132.567,1,127.6,-0.121575
132.1,2025-04-28 00:00:00,1843,132.052,1,128.4,-0.106379
130.3,2025-04-29 00:00:00,1844,133.638,1,132.1,-0.0706999
132.5,2025-04-30 00:00:00,1845,132.052,1,130.3,-0.0736528
138.5,2025-05-02 00:00:00,1846,136.528,1,132.5,-0.0501452
139,2025-05-06 00:00:00,1847,146.946,1,138.5,-0.000180465
141.4,2025-05-07 00:00:00,1848,145.23,1,139,0.0102846
141,2025-05-08 00:00:00,1849,149.023,1,141.4,0.033928
144.5,2025-05-09 00:00:00,1850,149.023,1,141,0.0284839
137.4,2025-05-12 00:00:00,1851,145.683,1,144.5,0.0525166
139.4,2025-05-13 00:00:00,1852,142.208,1,137.4,0.00409234
135.4,2025-05-14 00:00:00,1853,145.23,1,139.4,0.0209462
131.4,2025-05-15 00:00:00,1854,127.824,1,135.4,-0.00539908
134.4,2025-05-16 00:00:00,1855,132.052,1,131.4,-0.0296138
136.4,2025-05-19 00:00:00,1856,136.898,1,134.4,-0.00289342
137.3,2025-05-20 00:00:00,1857,135.34,1,136.4,0.0113817
136,2025-05-21 00:00:00,1858,142.208,1,137.3,0.0177533
136.9,2025-05-22 00:00:00,1859,127.824,1,136,0.00595438
129.4,2025-05-23 00:00:00,1860,138.248,1,136.9,0.0114891
132.1,2025-05-26 00:00:00,1861,132.052,1,129.4,-0.0447717
131.4,2025-05-27 00:00:00,1862,133.638,1,132.1,-0.0264573
140.1,2025-05-28 00:00:00,1863,132.052,1,131.4,-0.0326855
138,2025-05-29 00:00:00,1864,149.023,1,140.1,0.0283324
135.7,2025-05-30 00:00:00,1865,146.946,1,138,0.0100641
136.6,2025-06-02 00:00:00,1866,127.824,1,135.7,-0.00793216
140.7,2025-06-03 00:00:00,1867,138.248,1,136.6,-0.000658364
144.4,2025-06-04 00:00:00,1868,149.023,1,140.7,0.0286968
141.7,2025-06-05 00:00:00,1869,145.683,1,144.4,0.0545919
148.4,2025-06-06 00:00:00,1870,144.578,1,141.7,0.0346086
144.4,2025-06-09 00:00:00,1871,161.924,1,148.4,0.0819875
143.8,2025-06-10 00:00:00,1872,145.683,1,144.4,0.0501436
141,2025-06-11 00:00:00,1873,147.818,1,143.8,0.0441097
138.2,2025-06-12 00:00:00,1874,149.023,1,141,0.0217021
138.8,2025-06-13 00:00:00,1875,146.946,1,138.2,-0.00104811
138.1,2025-06-16 00:00:00,1876,145.23,1,138.8,0.00169599
133.3,2025-06-17 00:00:00,1877,146.946,1,138.1,-0.00396677
128.3,2025-06-18 00:00:00,1878,135.914,1,133.3,-0.0371975
128.6,2025-06-19 00:00:00,1879,132.052,1,128.3,-0.0707275
131.4,2025-06-20 00:00:00,1880,132.052,1,128.6,-0.0657464
130,2025-06-23 00:00:00,1881,132.052,1,131.4,-0.046098
131.8,2025-06-24 00:00:00,1882,132.052,1,130,-0.0555414
130,2025-06-25 00:00:00,1883,133.638,1,131.8,-0.0426034
129.4,2025-06-26 00:00:00,1884,132.052,1,130,-0.0522018
125.3,2025-06-27 00:00:00,1885,132.052,1,129.4,-0.0536093
126,2025-06-30 00:00:00,1886,129.647,1,125.3,-0.0800969
122.8,2025-07-02 00:00:00,1887,129.647,1,126,-0.0713443
120.8,2025-07-03 00:00:00,1888,127.158,1,122.8,-0.0889194
119,2025-07-04 00:00:00,1889,121.566,1,120.8,-0.0958422
122.2,2025-07-07 00:00:00,1890,124.486,1,119,-0.101683
119.2,2025-07-08 00:00:00,1891,122.182,1,122.2,-0.0683135
118.6,2025-07-09 00:00:00,1892,121.566,1,119.2,-0.0823711
120,2025-07-10 00:00:00,1893,121.566,1,118.6,-0.0780473
120.9,2025-07-11 00:00:00,1894,121.566,1,120,-0.0594874
126.2,2025-07-14 00:00:00,1895,121.566,1,120.9,-0.0459657
124.1,2025-07-15 00:00:00,1896,129.647,1,126.2,0.000832678
125.5,2025-07-16 00:00:00,1897,129.647,1,124.1,-0.0103274
127.3,2025-07-17 00:00:00,1898,129.647,1,125.5,0.00395984
130.8,2025-07-18 00:00:00,1899,129.647,1,127.3,0.0187668
129,2025-07-21 00:00:00,1900,132.052,1,130.8,0.0458562
133.2,2025-07-22 00:00:00,1901,132.052,1,129,0.0324543
134.4,2025-07-23 00:00:00,1902,135.914,1,133.2,0.0647056
130.1,2025-07-24 00:00:00,1903,136.898,1,134.4,0.0731824
129.4,2025-07-25 00:00:00,1904,132.052,1,130.1,0.0388055
128.6,2025-07-28 00:00:00,1905,132.052,1,129.4,0.0332162
127.4,2025-07-29 00:00:00,1906,132.052,1,128.6,0.0254775
121.6,2025-07-30 00:00:00,1907,129.647,1,127.4,0.0153417
122.2,2025-07-31 00:00:00,1908,121.566,1,121.6,-0.030419
123,2025-08-01 00:00:00,1909,122.182,1,122.2,-0.0261784
122.9,2025-08-04 00:00:00,1910,127.158,1,123,-0.0213629
121.1,2025-08-05 00:00:00,1911,127.158,1,122.9,-0.0224308
122,2025-08-06 00:00:00,1912,121.566,1,121.1,-0.0374757
120.8,2025-08-07 00:00:00,1913,122.182,1,122,-0.0316307
119.2,2025-08-08 00:00:00,1914,121.566,1,120.8,-0.04146
119.4,2025-08-11 00:00:00,1915,121.566,1,119.2,-0.0535176
124.3,2025-08-12 00:00:00,1916,121.566,1,119.4,-0.049363
124.4,2025-08-13 00:00:00,1917,129.647,1,124.3,-0.0104291
121.7,2025-08-14 00:00:00,1918,129.647,1,124.4,-0.00919915
121.5,2025-08-15 00:00:00,1919,121.566,1,121.7,-0.0285372
120.8,2025-08-18 00:00:00,1920,121.566,1,121.5,-0.0265203
120.8,2025-08-19 00:00:00,1921,121.566,1,120.8,-0.0289389
117.1,2025-08-20 00:00:00,1922,121.566,1,120.8,-0.0240749
118.4,2025-08-21 00:00:00,1923,121.566,1,117.1,-0.0473091
122.3,2025-08-22 00:00:00,1924,121.566,1,118.4,-0.0321262
120,2025-08-25 00:00:00,1925,122.182,1,122.3,0.0026645
116.3,2025-08-26 00:00:00,1926,121.566,1,120,-0.0127113
101.7,2025-08-27 00:00:00,1927,120.239,1,116.3,-0.0387635
102.7,2025-08-28 00:00:00,1928,98.9623,1,101.7,-0.152465
103,2025-08-29 00:00:00,1929,100.164,1,102.7,-0.13712
101.1,2025-09-01 00:00:00,1930,100.164,1,103,-0.127267
100.5,2025-09-02 00:00:00,1931,99.3401,1,101.1,-0.13538
101.4,2025-09-03 00:00:00,1932,99.9518,1,100.5,-0.132873
103,2025-09-04 00:00:00,1933,98.9623,1,101.4,-0.117263
102,2025-09-05 00:00:00,1934,100.164,1,103,-0.0963327
99.65,2025-09-08 00:00:00,1935,99.7056,1,102,-0.0983027
101.7,2025-09-09 00:00:00,1936,99.9585,1,99.65,-0.111319
96.55,2025-09-10 00:00:00,1937,98.9623,1,101.7,-0.0838044
96.55,2025-09-11 00:00:00,1938,97.9291,1,96.55,-0.11915
97.35,2025-09-12 00:00:00,1939,97.9291,1,96.55,-0.108927
100.3,2025-09-15 00:00:00,1940,97.9319,1,97.35,-0.0914182
105.2,2025-09-16 00:00:00,1941,100.058,1,100.3,-0.0548435
105.5,2025-09-17 00:00:00,1942,105.905,1,105.2,-0.00132906
106.3,2025-09-18 00:00:00,1943,113.172,1,105.5,0.00706376
103.9,2025-09-19 00:00:00,1944,107.331,1,106.3,0.0205943
101,2025-09-22 00:00:00,1945,104.504,1,103.9,0.00644163
102.2,2025-09-23 00:00:00,1946,101.329,1,101,-0.0125629
102.3,2025-09-24 00:00:00,1947,102.811,1,102.2,0.00610353
100.6,2025-09-25 00:00:00,1948,102.811,1,102.3,0.0067907
102.8,2025-09-26 00:00:00,1949,101.57,1,100.6,-0.00891584
104.5,2025-09-29 00:00:00,1950,103.556,1,102.8,0.0128578
105.8,2025-09-30 00:00:00,1951,106.257,1,104.5,0.0278857
106.1,2025-10-02 00:00:00,1952,113.664,1,105.8,0.0379673
105.6,2025-10-03 00:00:00,1953,113.463,1,106.1,0.0385161
103.7,2025-10-06 00:00:00,1954,113.664,1,105.6,0.0323085
103.6,2025-10-08 00:00:00,1955,102.607,1,103.7,0.0128931
101.7,2025-10-09 00:00:00,1956,103.197,1,103.6,0.00996806
99.8,2025-10-10 00:00:00,1957,101.088,1,101.7,-0.00855454
98.3,2025-10-13 00:00:00,1958,99.5638,1,99.8,-0.0286159
99.9,2025-10-14 00:00:00,1959,98.1912,1,98.3,-0.04403
98.75,2025-10-15 00:00:00,1960,99.5638,1,99.9,-0.0296731
94.5,2025-10-16 00:00:00,1961,98.4119,1,98.75,-0.0401205
96.65,2025-10-17 00:00:00,1962,95.7661,1,94.5,-0.0766299
96.5,2025-10-20 00:00:00,1963,97.9291,1,96.65,-0.0515211
96.1,2025-10-21 00:00:00,1964,97.2499,1,96.5,-0.0484173
100,2025-10-22 00:00:00,1965,97.2499,1,96.1,-0.0487032
